Dave Halasz,"""Aclara"""
John Kenney,"""VSC3"""
Denteneer,"""Philips"""
Osama Aboul-Magd,"""Samsung Electronics"""
Menzo Wentink,"""Qualcomm"""
Robert Stacey,"""Intel"""
Michael Montemurro,"""Research in Motion"""
Youhan Kim,"""Atheros"""
Brian Hart,"""Cisco Systems"""
Rich Kennedy,"""Research In Motion"""
Bruce Kraemer,"""Marvell"""
Bruce Kraemer,"""Marvell"""
Martin Jacob,"""Technische Universitat Braunschweig"""
Bruce Kraemer,"""Marvell"""
Osama Aboul-Magd,"""Samsung Electronics"""
Bruce Kraemer,"""Marvell"""
Lee Armstrong,"""US DoT"""
Justin McNew,"""Kapsch TrafficCom"""
Youhan Kim,"""Atheros"""
Lee Armstrong,"""US DoT"""
John Kenney,"""VSC3"""
Riichi Kudo,"""NTT"""
Alex Ashley,"""NDS Ltd"""
Alex Ashley,"""NDS Ltd"""
Dave Halasz,"""Aclara"""
John Barr,"""NiCT"""
Dave Halasz,"""Aclara"""
Gabor Bajko,"""Nokia"""
Ganesh Venkatesan,"""Intel Corporation"""
Brian Hart,"""Cisco Systems"""
Francois Simon,"""ARINC, Inc."""
Menzo Wentink,"""Qualcomm"""
Menzo Wentink,"""Qualcomm"""
Dave Stephenson,"""Cisco"""
Bruce Kraemer,"""Marvell"""
Bruce Kraemer,"""Marvell"""
Allan Thomson,"""Cisco Systems"""
Allan Thomson,"""Cisco Systems"""
Minho Cheong,"""ETRI), Peter Loc (Ralink"""
Peter Loc,"""Ralink), Minho Cheong (ETRI"""
Yasushi Takatori,"""NTT"""
Jon Rosdahl,"""CSR"""
Jon Rosdahl,"""CSR"""
Jon Rosdahl,"""CSR"""
Joonsuk Kim,"""Broadcom"""
Bruce Kraemer,"""Marvell"""
Peter Ecclesine,"""Cisco Systems"""
Bill Marshall,"""ATT Labs Research"""
Hongyuan Zhang,"""Marvell"""
Clint Chaplin;Chair,"""Samsung"""
Lee Armstrong,"""US DoT"""
Minyoung Park,"""Intel"""
Stephen McCann,"""RIM"""
Stephen McCann,"""RIM"""
Yong Liu,"""Marvell"""
Matthew Gast,"""Trapeze Networks"""
Alex Ashley,"""NDS Ltd"""
Douglas Chan,"""Cisco Systems"""
Allan Zhu,"""Samsung"""
Ganesh Venkatesan,"""Intel Corporation"""
Hiroki Nakano,"""Trans New Technology, Inc."""
Dan Harkins,"""Aruba Networks"""
Dan Harkins,"""Aruba Networks"""
Dan Harkins,"""Aruba Networks"""
Ganesh Venkatesan,"""intel corporation"""
Ganesh Venkatesan,"""Intel Corporation"""
Ganesh Venkatesan,"""Intel Corporation"""
Dave Stephenson,"""Cisco"""
George Vlantis,"""STMicroelectronics"""
Michael Montemurro,"""Research in Motion"""
Paul Gray,"""Aruba Networks"""
Alex Ashley,"""NDS Ltd"""
Alex Ashley,"""NDS Ltd"""
George Vlantis,"""STMicroelectronics"""
Susan Dickey,"""Caltrans"""
Michael Montemurro,"""Research in Motion"""
Avinash Jain,"""Qualcomm"""
Dave Halasz,"""Aclara"""
Justin McNew,"""Kapsch TrafficCom"""
Justin McNew,"""Kapsch TrafficCom"""
Eldad Perahia,"""Intel"""
Rolf de Vegt,"""Qualcomm"""
Eldad Perahia,"""Intel"""
Eldad Perahia,"""Intel"""
Dorothy Stanley,"""Aruba Networks"""
Michael Montemurro,"""Research in Motion"""
Dan Harkins,"""Aruba Networks"""
Denteneer,"""Philips"""
Jon Rosdahl,"""CSR"""
Dave Halasz,"""Aclara"""
George Vlantis,"""STMicroelectronics"""
Stephen McCann,"""RIM"""
Lee Armstrong,"""US DoT"""
Denteneer,"""Philips"""
Dave Stephenson,"""Cisco"""
Menzo Wentink,"""Qualcomm"""
Michael Montemurro,"""RIM"""
Stephen McCann,"""RIM"""
Kazuyuki Sakoda,"""Sony Corporation"""
Matthew Gast,"""Trapeze Networks"""
Kazuyuki Sakoda,"""Sony Corporation"""
Dorothy Stanley,"""Aruba Networks"""
Samir Hodroj,"""T-Mobile USA"""
Samir Hodroj,"""T-Mobile USA"""
Emily Qi,"""Intel Corporation"""
Michael Montemurro,"""Research in Motion"""
Alexis-Paolo Garcia-Ariza,"""Tu-Ilmenau"""
Michael Montemurro,"""Research in Motion"""
Ganesh Venkatesan,"""Intel Corporation"""
Ganesh Venkatesan,"""Intel Corporation"""
Stephen McCann,"""RIM"""
Rich Kennedy,"""Research In Motion"""
Qi Wang,"""Broadcom Corporation"""
Stephen McCann,"""RIM"""
Rich Kennedy,"""Research In Motion"""
Lee Armstrong,"""US DoT"""
Brian Hart,"""Cisco Systems"""
Adrian Stephens,"""Intel Corporation"""
Rich Kennedy,"""Research In Motion"""
Adrian Stephens,"""Intel Corporation"""
Dave Halasz,"""Aclara"""
Dave Halasz,"""Aclara"""
Osama Aboul-Magd,"""Samsung Electronics"""
Francois Simon,"""ARINC, Inc."""
Stephen McCann,"""RIM"""
Alexander Tolpin,"""Intel Corporation"""
Stephen McCann,"""RIM"""
Susan Dickey,"""Caltrans"""
George Vlantis,"""STMicroelectronics"""
Emily Qi,"""Intel Corporation"""
Rich Kennedy,"""Research In Motion"""
Eldad Perahia,"""Intel"""
Eldad Perahia,"""Intel"""
J. Guillory;S. Meyer;B. Charbonnier,"""Orange Labs"""
Sai Nandagopalan,"""Broadcom"""
Youhan Kim,"""Atheros"""
J. Guillory;S. Meyer;B. Charbonnier,"""Orange Labs"""
Stephen McCann,"""RIM"""
Ashish Shukla,"""Marvell"""
Rich Kennedy,"""Research In Motion"""
Dave Stephenson,"""Cisco"""
Rich Kennedy,"""Research In Motion"""
Allan Thomson,"""Cisco Systems"""
Allan Thomson,"""Cisco Systems"""
Rich Kennedy,"""Research In Motion"""
Adrian Stephens,"""Intel Corporation"""
Adrian Stephens,"""Intel Corporation"""
Adrian Stephens,"""Intel Corporation"""
Adrian Stephens,"""Intel Corporation"""
Dave Halasz,"""Aclara"""
Dave Halasz,"""Aclara"""
Susan Dickey,"""Caltrans"""
Lee Armstrong,"""US DoT"""
Ganesh Venkatesan,"""Intel Corporation"""
Ganesh Venkatesan,"""Intel Corporation"""
Matthew Fischer,"""Broadcom"""
Matthew Fischer,"""Broadcom"""
Allan Zhu,"""Samsung Electronics"""
Justin McNew,"""Kapsch TrafficCom Inc."""
Kapsch,null
Dorothy Stanley,"""Aruba Networks"""
Dorothy Stanley,"""Aruba Networks"""
Dave Stephenson,"""Cisco"""
Matthew Fischer,"""Broadcom"""
Francois Simon,"""ARINC, Inc."""
Rich Kennedy,"""Research In Motion"""
Dorothy Stanley,"""Aruba Networks"""
Fujio Watanabe,"""NTT DOCOMO"""
Allan Thomson,"""Cisco Systems"""
Dave Halasz,"""Aclara"""
Michael Montemurro,"""Research in Motion"""
Allan Thomson,"""Cisco Systems"""
Allan Thomson,"""Cisco Systems"""
John Barr,"""NiCT"""
Adrian Stephens,"""Intel Corporation"""
Rich Kennedy,"""Research In Motion"""
Sai Nandagopalan,"""Broadcom"""
Robert Stacey,"""Intel"""
Dave Stephenson,"""Cisco"""
Dorothy Stanley,"""Aruba Networks"""
Lee Armstrong,"""US DoT"""
Michael Montemurro,"""Research in Motion"""
Allan Thomson,"""Cisco Systems"""
Allan Thomson,"""Cisco Systems"""
Stephen McCann,"""RIM"""
Dave Stephenson,"""Cisco"""
Dave Halasz,"""Aclara"""
Allan Thomson,"""Cisco Systems"""
Allan Thomson,"""Cisco Systems"""
Rich Kennedy,"""Research In Motion"""
Michael Montemurro,"""RIM"""
Allan Thomson,"""Cisco Systems"""
Allan Thomson,"""Cisco Systems"""
Allan Thomson,"""Cisco Systems"""
Susan Dickey,"""Caltrans"""
Lee Armstrong,"""US DoT"""
Stephen McCann,"""RIM"""
Dee Denteneer,"""Philips"""
Dorothy Stanley,"""Aruba Networks"""
Lee Armstrong,"""US DoT"""
Dee Denteneer,"""Philips"""
Dorothy Stanley,"""Aruba Networks"""
Dave Stephenson,"""Cisco"""
Stephen McCann,"""RIM"""
Allan Thomson,"""Cisco Systems"""
Allan Thomson,"""Cisco Systems"""
Emily Qi,"""Intel"""
Allan Thomson,"""Cisco Systems"""
Allan Thomson,"""Cisco Systems"""
Allan Thomson,"""Cisco Systems"""
Allan Thomson,"""Cisco Systems"""
Martin Jacob,"""TU Braunschweig"""
Lee Armstrong,"""US DoT"""
Kazuyuki Sakoda,"""Sony Corporation"""
Wayne Fisher,"""ARINC, Inc."""
Adrian Stephens,"""Intel Corporation"""
Clint Chaplin,"""Samsung"""
Eldad Perahia,"""Intel"""
Bruce Kraemer,"""Marvell"""
Bruce Kraemer,"""Marvell"""
Bruce Kraemer,"""Marvell"""
Dave Stephenson,"""Cisco"""
Adrian Stephens,"""Intel Corporation"""
Allan Thomson,"""Cisco Systems"""
Allan Thomson,"""Cisco Systems"""
Allan Thomson,"""Cisco Systems"""
Adrian Stephens,"""Intel Corporation"""
Adrian Stephens,"""Intel Corporation"""
Peter Ecclesine,"""Cisco Systems"""
Clint Chaplin;802.15 Liaison,"""Samsung"""
Clint Chaplin;802.15 Liaison,"""Samsung"""
Clint Chaplin;802.15 Liaison,"""Samsung"""
Clint Chaplin;802.21 Liaison,"""Samsung"""
Adrian Stephens,"""Intel Corporation"""
Bruce Kraemer,"""Marvell"""
Bruce Kraemer,"""Marvell"""
Osama Aboul-Magd,"""Samsung"""
Ganesh Venkatesan,"""Intel Corp"""
Jon Rosdahl,"""CSR"""
Jon Rosdahl,"""CSR"""
Matthew Gast,"""Trapeze Networks"""
Dee Denteneer,"""Philips"""
Lee Armstrong,"""US DoT"""
Menzo Wentink,"""Qualcomm"""
Stephen McCann,"""RIM"""
Ganesh Venkatesan,"""Intel Corporation"""
Ganesh Venkatesan,"""Intel Corporation"""
Michael Montemurro,"""Research in Motion"""
Jon Rosdahl,"""CSR"""
Dorothy Stanley,"""Aruba Networks"""
Matthew Gast,"""Trapeze Networks"""
Dee Denteneer,"""Philips"""
Dorothy Stanley,"""Aruba Networks"""
Peter Ecclesine,"""Cisco Systems"""
Kazuyuki Sakoda,"""Sony Corporation"""
Lee Armstrong,"""US DoT"""
Guenael Strutt,"""Motorola"""
Clint Chaplin;Chair,"""Samsung"""
Guenael Strutt,"""Motorola"""
Stephen McCann,"""RIM"""
Osama Aboul-Magd,"""Samsung Electronics"""
Dorothy Stanley,"""Aruba Networks"""
Rich Kennedy,"""Research In Motion"""
Dorothy Stanley,"""Aruba Networks"""
Rich Kennedy,"""Research In Motion"""
Stephen McCann,"""RIM"""
Joonsuk Kim,"""Broadcom"""
Andrew Myles,"""Cisco"""
Guenael Strutt,"""Motorola"""
Donald Eastlake 3rd,"""Stellar Switches"""
Rich Kennedy,"""Research In Motion"""
Tuncer Baykas,"""NICT"""
Stephen McCann,"""RIM"""
Adrian Stephens,"""Intel Corporation"""
Stephen McCann,"""RIM"""
George Bumiller,"""Research In Motion"""
Eldad Perahia,"""Intel"""
Matthew Gast,"""Trapeze Networks"""
Andrew Myles,"""Cisco"""
Raja Banerjea,"""Marvell"""
JTC1 ad hoc,null
JTC1 ad hoc,null
Kazuyuki Sakoda,"""Sony Corporation"""
Dee Denteneer,"""Philips"""
Guido R. Hiertz,"""Philips"""
Harish Ramamurthy,"""Marvell"""
Michael Bahr,"""Siemens AG"""
Guenael Strutt,"""Motorola"""
Michael Bahr,"""Siemens AG"""
Michael Bahr,"""Siemens AG"""
Stephen McCann,"""RIM"""
Matthew Gast,"""Trapeze Networks"""
Guido R. Hiertz,"""Philips"""
Osama Aboul-Magd,"""Samsung"""
Harish Ramamurthy,"""Marvell Semiconductor Inc"""
Dave Stephenson,"""Cisco"""
Rich Kennedy,"""Research In Motion"""
Rich Kennedy,"""Research In Motion"""
Stephen McCann,"""RIM"""
Stephen McCann,"""RIM"""
Graham Smith,"""DSP Group"""
Guenael Strutt,"""Motorola"""
Matthew Gast,"""Trapeze Networks"""
Vinko Erceg,"""Broadcom"""
Wayne Fisher,"""ARINC, Inc."""
Allan Zhu,"""Samsung Electronics"""
Guenael Strutt,"""Motorola"""
Michael Bahr,"""Siemens AG"""
Rich Kennedy,"""Research In Motion"""
Rich Kennedy,"""Research In Motion"""
Michael Bahr,"""Siemens AG"""
Dee Denteneer,"""Philips"""
Matthew Fischer,"""Broadcom"""
Eldad Perahia,"""Intel"""
Dave Stephenson,"""Cisco"""
Guenael Strutt,"""Motorola"""
Robert Stacey,"""Intel"""
Matthew Gast,"""Trapeze Networks"""
Kazuyuki Sakoda,"""Sony Corporation"""
Eldad Perahia,"""Intel"""
Brian Hart,"""Cisco Systems"""
Andrew Myles,"""Cisco"""
Michael Montemurro,"""Research in Motion"""
Michael Montemurro,"""Research in Motion"""
802.11 JTC1 ad hoc,null
George Bumiller,"""Research In Motion"""
George Bumiller,"""Research In Motion"""
Eldad Perahia,"""Intel"""
Ganesh Venkatesan,"""Intel Corporation"""
Ganesh Venkatesan,"""Intel Corporation"""
Ganesh Venkatesan,"""Intel Corporation"""
Jon Rosdahl,"""CSR"""
Kazuyuki Sakoda,"""Sony Corporation"""
Dave Stephenson,"""Cisco"""
Dave Stephenson,"""Cisco"""
Dave Stephenson,"""Cisco"""
Eldad Perahia,"""Intel"""
Dave Stephenson,"""Cisco"""
Eldad Perahia,"""Intel"""
Michael Bahr,"""Siemens AG"""
Graham Smith,"""DSP Group"""
Graham Smith,"""DSP Group"""
Jon Rosdahl,"""CSR"""
Samsung Electronics,null
Robert Stacey,"""Intel"""
Vinko Erceg,"""Broadcom"""
Michael Bahr,"""Siemens AG"""
Donald Eastlake 3rd,"""Stellar Switches"""
Eldad Perahia,"""Intel"""
Matthew Gast,"""Trapeze Networks"""
Matthew Gast,"""Trapeze Networks"""
Matthew Fischer,"""Broadcom"""
Adrian Stephens,"""Intel Corporation"""
Michael Bahr,"""Siemens AG"""
Graham Smith,"""DSP Group"""
Bill Marshall,"""AT&T Labs Research"""
Kazuyuki Sakoda,"""Sony Corporation"""
Michael Bahr,"""Siemens AG"""
Yung-Szu Tu,"""Ralink Tech"""
Michael Montemurro,"""RIM"""
Guido R. Hiertz,"""Philips"""
Guenael Strutt,"""Motorola"""
Matthew Gast,"""Trapeze Networks"""
Michael Montemurro,"""RIM"""
Bruce Kraemer,"""Marvell"""
Guenael Strutt,"""Motorola"""
Wayne Fisher,"""ARINC, Inc."""
Alexander Maltsev,"""Intel"""
Bill Marshall,"""AT&T Labs Research"""
Stephen McCann,"""RIM"""
JTC1 ad hoc,null
Meiyuan Zhao,"""Intel"""
Michael Montemurro,"""Research in Motion"""
Eldad Perahia,"""Intel"""
Alexander Maltsev,"""Intel"""
Dave Stephenson,"""Cisco"""
Allan Thomson,"""Cisco Systems"""
Alex Ashley,"""NDS Ltd"""
Stephen McCann,"""RIM"""
John Kenney,"""VSC2"""
Dorothy Stanley,"""Aruba Networks"""
Dorothy Stanley,"""Aruba Networks"""
Michael Montemurro,"""RIM"""
Rich Kennedy,"""Research In Motion"""
Graham Smith,"""DSP Group"""
Guenael Strutt,"""Motorola"""
Yasushi Takatori,"""NTT"""
Guenael Strutt,"""Motorola"""
Guenael Strutt,"""Motorola"""
Guenael Strutt,"""Motorola"""
Jon Rosdahl,"""CSR"""
Ganesh Venkatesan,"""Intel Corporation"""
Matthew Gast,"""Trapeze Networks"""
Matthew Gast,"""Trapeze Networks"""
Matthew Gast,"""Trapeze Networks"""
Hiroki Nakano,"""Trans New Technology"""
Rich Kennedy,"""Research In Motion"""
Rich Kennedy,"""Research In Motion"""
Bruce Kraemer,"""Marvell"""
Osama Aboul-Magd,"""Samsung Electronics"""
Bill Marshall,"""AT&T Labs Research"""
Michael Montemurro,"""Research in Motion"""
Guido R. Hiertz,"""Philips"""
Michael Montemurro,"""Research in Motion"""
Bill Marshall,"""AT&T Labs Research"""
Eldad Perahia,"""Intel"""
Kazuyuki Sakoda,"""Sony Corporation"""
Dee Denteneer,"""Philips"""
Peter Loc,"""Ralink), Minho Cheong (ETRI"""
Qualcomm;Inc.,null
Kazuyuki Sakoda,"""Sony Corporation"""
Michael Montemurro,"""Research in Motion"""
John Kenney,"""VSC2"""
Peter Loc,"""Ralink), Minho Cheong (ETRI"""
Bruce Kraemer,"""Marvell"""
Minho Cheong,"""ETRI), Peter Loc (Ralink"""
Bruce Kraemer,"""Marvell"""
Michael Montemurro,"""Research in Motion"""
Osama Aboul-Magd,"""Samsung Electronics"""
Rich Kennedy,"""Research In Motion"""
Jon Rosdahl,"""CSR"""
Jon Rosdahl,"""CSR"""
Michael Bahr,"""Siemens AG"""
Peter Ecclesine,"""Cisco Systems"""
Kazuyuki Sakoda,"""Sony Corporation"""
Kazuyuki Sakoda,"""Sony Corporation"""
Michael Bahr,"""Siemens AG"""
Allan Thomson,"""Cisco Systems"""
Allan Thomson,"""Cisco Systems"""
Allan Thomson,"""Cisco Systems"""
Donald Eastlake 3rd,"""Stellar Switches"""
Lee Armstrong,"""US DoT"""
Eldad Perahia,"""Intel"""
Lee Armstrong,"""US DoT"""
Eldad Perahia,"""Intel"""
Graham Smith,"""DSP Group"""
Michael Montemurro,"""RIM"""
Lee Armstrong,"""US DoT"""
Sameer Vermani,"""Qualcomm"""
Adrian Stephens,"""Intel Corporation"""
Hirokazu Sawada,"""Tohoku University"""
Stephen McCann,"""RIM"""
Sai Nandagopalan,"""Broadcom"""
Graham Smith,"""DSP Group"""
Matthew Gast,"""Trapeze Networks"""
Alexander Maltsev,"""Intel"""
Peter Yee,"""NSA/IAD"""
Graham Smith,"""DSP Group"""
Graham Smith,"""DSP Group"""
Graham Smith,"""DSP Group"""
Alexander Maltsev,"""Intel"""
Michael Montemurro,"""Research in Motion"""
Michael Bahr,"""Siemens AG"""
Adrian Stephens,"""Intel Corporation"""
Peter Ecclesine,"""Cisco Systems"""
Adrian Stephens,"""Intel Corporation"""
Stephen McCann,"""RIM"""
Fujio Watanabe,"""NTT DOCOMO"""
Stephen McCann,"""RIM"""
Leo Estevez,"""Texas Instruments"""
Guenael Strutt,"""Motorola"""
Matthew Gast,"""Trapeze Networks"""
Greg Breit,"""Qualcomm"""
Stephen G. Rayment,"""BelAir Networks"""
Eldad Perahia,"""Intel"""
Eldad Perahia,"""Intel"""
Andrew Myles,"""Cisco"""
Jon Rosdahl,"""CSR"""
Jon Rosdahl,"""CSR"""
Rich Kennedy,"""Research In Motion"""
Michael Montemurro,"""RIM"""
David Halasz,"""Aclara"""
Jan Kruys;OakTree,null
Francois Simon,"""ARINC, Inc."""
Oaktree;Jim Raab,null
Allan Thomson,"""Cisco Systems"""
Allan Thomson,"""Cisco Systems"""
Sai Nandagopalan,"""Broadcom"""
Brian Hart,"""Cisco Systems"""
Jochen Miroll,"""Saarland University"""
Dave Stephenson,"""Cisco"""
Clint Chaplin;Chair,"""Samsung"""
Vinko Erceg,"""Broadcom"""
Dong Kyoo Kim,"""ETRI"""
Adrian Stephens,"""Intel Corporation"""
Rich Kennedy,"""Research In Motion"""
Marc Emmelmann,"""TU Berlin"""
Michael Montemurro,"""Research in Motion"""
Tuncer Baykas,"""NICT"""
Brian Hart,"""Cisco Systems"""
Stephen McCann,"""RIM"""
Clint Chaplin;Chair,"""Samsung"""
Matthew Gast,"""Trapeze Networks"""
Peter Ecclesine,"""Cisco Systems"""
Hitoshi Morioka,"""ROOT"""
Marc Emmelmann,"""TU Berlin"""
Osama Aboul-Magd,"""Samsung Electronics"""
Eldad Perahia,"""Intel"""
Allan Thomson,"""Cisco Systems"""
Francois Simon,"""ARINC, Inc."""
Jon Rosdahl,"""CSR"""
Dave Stephenson,"""Cisco"""
Joe Salowey,"""Cisco"""
Bruce Kraemer,"""Marvell"""
Oaktree,null
Bruce Kraemer,"""Marvell"""
Lee Armstrong,"""US DoT"""
Bruce Kraemer,"""Marvell"""
Dorothy Stanley,"""Aruba Networks"""
Dorothy Stanley,"""Aruba Networks"""
Dorothy Stanley,"""Aruba Networks"""
Daniel R. Borges,"""Apple, Inc."""
Stephen McCann,"""RIM"""
Jon Rosdahl,"""CSR"""
Emily Qi,"""Intel"""
Carlos Cordeiro,"""Intel"""
Graham Smith,"""DSP Group"""
Bill Marshall,"""AT&T Labs Research"""
Menzo Wentink,"""Qualcomm"""
ETS-Lindgren,null
Leo Estevez,"""Texas Instruments"""
Dorothy Stanley,"""Aruba Networks"""
Jon Rosdahl,"""CSR"""
Jon Rosdal,"""CSR"""
Bruce Kraemer,"""Marvell"""
Dee Denteneer,"""Philips"""
Carlos Cordeiro,"""Intel"""
Greg Breit,"""Qualcomm"""
Clint Chaplin;Chair,"""Samsung"""
Menzo Wentink,"""Qualcomm"""
Menzo Wentink,"""Qualcomm"""
Ganesh Venkatesan,"""Intel Corporation"""
Brian Hart,"""Cisco Systems"""
Brian Hart,"""Cisco Systems"""
Ganesh Venkatesan,"""Intel Corp"""
Adrian Stephens,"""Intel Corporation"""
Michael Montemurro,"""Research in Motion"""
Michael Montemurro,"""Research in Motion"""
Dan Harkins,"""Aruba Networks"""
Allan Thomson,"""Cisco Systems"""
Lee Armstrong,"""US DoT"""
Lee Armstrong,"""US DoT"""
Michael Bahr,"""Siemens AG"""
Siemens AG,null
Kazuyuki Sakoda,"""Sony Corporation"""
Donald Eastlake 3rd,"""Stellar Switches"""
Qualcomm;Inc.,null
Hongyuan Zhang,"""Marvell"""
Greg Breit,"""Qualcomm"""
Robert Stacey,"""Intel"""
Dave Stephenson,"""Cisco"""
Ganesh Venkatesan,"""Intel Corporation"""
Jon Rosdahl,"""CSR"""
Martin Jacob,"""TU Braunschweig"""
Martin Jacob,"""TU Braunschweig"""
John A. Stine,"""Self"""
Osama Aboul-Magd,"""Samsung"""
Leonardo Lanante,"""Kyushu Institute of Technology"""
Dorothy Stanley,"""Aruba Networks"""
Dorothy Stanley,"""Aruba Networks"""
Christopher Hansen,"""Broadcom Corporation"""
Bruce Kraemer,"""Marvell"""
Jochen Miroll,"""Saarland University"""
Ganesh Venkatesan,"""Intel Corporation"""
Eldad Perahia,"""Intel"""
Adrian Stephens,"""Intel Corporation"""
Adrian Stephens,"""Intel Corporation"""
Yujin Noh,"""LG Electronics"""
John Barr,"""NiCT"""
Stephen McCann,"""RIM"""
Stephen McCann,"""RIM"""
Donald Eastlake 3rd,"""Stellar Switches"""
Adrian Stephens,"""Intel Corporation"""
Yasushi Takatori,"""NTT"""
Donald Eastlake 3rd,"""Stellar Switches"""
David Hunter,"""Panasonic"""
Mark Hamilton,"""Polycom"""
Carlos Cordeiro,null
Tian-Wei Huang,"""National Taiwan University"""
Stephen McCann,"""RIM"""
Jon Rosdahl,"""CSR"""
Ganesh Venkatesan,"""Intel Corp"""
Jon Rosdahl,"""CSR"""
Matthew Gast,"""Trapeze Networks"""
Jochen Miroll,"""Saarland University"""
Dorothy Stanley,"""Aruba Networks"""
Michael Montemurro,"""Research in Motion"""
David Halasz,"""Aclara"""
Stephen McCann,"""RIM"""
Donald Eastlake 3rd,"""Stellar Switches"""
Donald Eastlake 3rd,"""Stellar Switches"""
Stephen McCann,"""RIM"""
Allan Thomson,"""Cisco Systems"""
Dave Stephenson,"""Cisco"""
Kazuyuki Sakoda,"""Sony Corporation"""
Kazuyuki Sakoda,"""Sony Corporation"""
Kazuyuki Sakoda,"""Sony Corporation"""
Kazuyuki Sakoda,"""Sony Corporation"""
Rich Kennedy,"""Research In Motion"""
Donald Eastlake 3rd,"""Stellar Switches"""
Graham Smith,"""DSP Group"""
Graham Smith,"""DSP Group"""
Graham Smith,"""DSP Group"""
Graham Smith,"""DSP Group"""
Rich Kennedy,"""Research In Motion"""
Eldad Perahia,"""Intel"""
Matthew Gast,"""Trapeze Networks"""
Rich Kennedy,"""Research In Motion"""
Rich Kennedy,"""Research In Motion"""
Andrew Myles,"""Cisco"""
Dorothy Stanley,"""Aruba Networks"""
Allan Thomson,"""Cisco Systems"""
Allan Thomson,"""Cisco Systems"""
Allan Thomson,"""Cisco Systems"""
Allan Thomson,"""Cisco Systems"""
Allan Thomson,"""Cisco Systems"""
Allan Thomson,"""Cisco Systems"""
John Ziegler,"""octoScope"""
Dorothy Stanley,"""Aruba Networks"""
I. Siaud;S. Roblot,"""Orange Labs"""
Stephen McCann,"""RIM"""
Osama Aboul-Magd,"""Samsung Electronics"""
Rich Kennedy,"""Research In Motion"""
Eldad Perahia,"""Intel"""
Eldad Perahia,"""Intel"""
Eldad Perahia,"""Intel"""
Samir Hodroj,"""T-Mobile USA"""
Michael Montemurro,"""Research in Motion"""
Rich Kennedy,"""Research In Motion"""
Stephen McCann,"""RIM"""
Dan Harkins,"""Aruba Networks"""
Adrian Stephens,"""Intel Corporation"""
Adrian Stephens,"""Intel Corporation"""
Peter Ecclesine,"""Cisco Systems"""
Peter Ecclesine,"""Cisco Systems"""
Peter Ecclesine,"""Cisco Systems"""
Jon Rosdahl,"""CSR"""
Adrian Stephens,"""Intel Corporation"""
Eldad Perahia,"""Intel"""
Peter Ecclesine,"""Cisco Systems"""
Peter Ecclesine,"""Cisco Systems"""
Peter Ecclesine,"""Cisco Systems"""
Michael Montemurro,"""Research in Motion"""
Matthew Gast,"""Trapeze Networks"""
Lee Armstrong,"""US DoT"""
Matthew Gast,"""Trapeze Networks"""
Kazuyuki Sakoda,"""Sony Corporation"""
Jon Rosdahl,"""CSR"""
Rich Kennedy,"""Research In Motion"""
Jon Rosdahl,"""CSR"""
Matthew Gast,"""Trapeze Networks"""
Michael Montemurro,"""Research in Motion"""
Matthew Gast,"""Trapeze Networks"""
Stephen G. Rayment,"""BelAir Networks"""
Kazuyuki Sakoda,"""Sony Corporation"""
Lee Armstrong,"""US DoT"""
Donald Eastlake 3rd,"""Stellar Switches"""
Carl Kain,"""Noblis"""
Kazuyuki Sakoda,"""Sony Corporation"""
Matthew Gast,"""Trapeze Networks"""
Matthew Gast,"""Trapeze Networks"""
Matthew Gast,"""Trapeze Networks"""
Adrian Stephens,"""Intel Corporation"""
Adrian Stephens,"""Intel Corporation"""
Michael Montemurro,"""Research in Motion"""
Stephen McCann,"""RIM"""
Bruce Kraemer,"""Marvell"""
Bruce Kraemer,"""Marvell"""
Bruce Kraemer,"""Marvell"""
Rich Kennedy,"""Research In Motion"""
Rich Kennedy,"""Research In Motion"""
Adrian Stephens,"""Intel Corporation"""
Clint Chaplin;802.15 Liaison,"""Samsung Electronics"""
Clint Chaplin;802.21 Liaison,"""Samsung Electronics"""
Eldad Perahia,"""Intel"""
Bruce Kraemer,"""Marvell"""
Bruce Kraemer,"""Marvell"""
Youko Omori,"""NEC Corporation"""
Kazuyuki Sakoda,"""Sony Corporation"""
Jon Rosdahl,"""CSR"""
Guido R. Hiertz,"""Philips"""
Matthew Gast,"""Trapeze Networks"""
Bruce Kraemer,"""Marvell"""
Guido R. Hiertz,"""Philips"""
Adrian Stephens,"""Intel Corporation"""
Andrew Myles,"""Cisco"""
Eldad Perahia,"""Intel"""
Bill Marshall,"""AT&T Labs Research"""
Guido R. Hiertz,"""Philips"""
Stephen McCann,"""RIM"""
Youko Omori,"""NEC Corporation"""
Stephen McCann,"""RIM"""
Matthew Gast,"""Trapeze Networks"""
Adrian Stephens,"""Intel Corporation"""
Yongho Seok,"""LG Electronics"""
Jon Rosdahl,"""CSR"""
Matthew Gast,"""Trapeze Networks"""
Matthew Gast,"""Trapeze Networks"""
Michael Montemurro,"""Research in Motion"""
Guido R. Hiertz,"""Philips"""
Michael Montemurro,"""Research in Motion"""
Menzo Wentink,"""Qualcomm"""
Osama Aboul-Magd,"""Samsung"""
Rich Kennedy,"""Research In Motion"""
Stephen McCann,"""RIM"""
Dee Denteneer & Guido R. Hiertz,"""Philips"""
Dee Denteneer & Guido R. Hiertz,"""Philips"""
Rich Kennedy,"""Research In Motion"""
Robert Stacey,"""Intel"""
Lee Armstrong,"""US DoT"""
Robert Stacey,"""Intel"""
